date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:01	165666/165666	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-28722%22	https://uomo-html.flexkitux.com/Demo3/product11_v6.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product11_v6.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:02	162547/162547	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-27af3%22	https://uomo-html.flexkitux.com/Demo3/product12_v7.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product12_v7.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:02	162892/162892	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-27c4c%22	https://uomo-html.flexkitux.com/Demo3/product13_v8.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product13_v8.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:02	163256/163256	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-27db8%22	https://uomo-html.flexkitux.com/Demo3/product14_v9.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product14_v9.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:02	165378/165378	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-28602%22	https://uomo-html.flexkitux.com/Demo3/product15_v10.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product15_v10.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:02	162049/162049	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-27901%22	https://uomo-html.flexkitux.com/Demo3/product16_v11.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product16_v11.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:03	153080/153080	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-255f8%22	https://uomo-html.flexkitux.com/Demo3/shop12.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/shop12.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:03	157113/157113	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-265b9%22	https://uomo-html.flexkitux.com/Demo3/product1_simple.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product1_simple.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:03	156862/156862	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-264be%22	https://uomo-html.flexkitux.com/Demo3/product3_external.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product3_external.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:04	158171/158171	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-269db%22	https://uomo-html.flexkitux.com/Demo3/product4_grouped.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product4_grouped.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:04	157282/157282	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-26662%22	https://uomo-html.flexkitux.com/Demo3/product5_onsale.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product5_onsale.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:04	156773/156773	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-26465%22	https://uomo-html.flexkitux.com/Demo3/product6_outofstock.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/product6_outofstock.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:04	124163/124163	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1e503%22	https://uomo-html.flexkitux.com/Demo3/shop_cart.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/shop_cart.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:05	126303/126303	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1ed5f%22	https://uomo-html.flexkitux.com/Demo3/shop_checkout.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/shop_checkout.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:05	118899/118899	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1d073%22	https://uomo-html.flexkitux.com/Demo3/shop_order_complete.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/shop_order_complete.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:05	115829/115829	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1c475%22	https://uomo-html.flexkitux.com/Demo3/shop_order_tracking.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/shop_order_tracking.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:06	120037/120037	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1d4e5%22	https://uomo-html.flexkitux.com/Demo3/blog_list1.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/blog_list1.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:06	122014/122014	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1dc9e%22	https://uomo-html.flexkitux.com/Demo3/blog_list2.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/blog_list2.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:06	119627/119627	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-1d34b%22	https://uomo-html.flexkitux.com/Demo3/blog_list3.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/blog_list3.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
12:43:06	135779/135779	---MCZ	200	added ('OK')	text/html	etag:W/%2265c9bc0e-21263%22	https://uomo-html.flexkitux.com/Demo3/blog_single.html	C:/My%20Web%20Sites/perfume1/uomo-html.flexkitux.com/Demo3/blog_single.html	(from https://uomo-html.flexkitux.com/Demo3/index.html)
